rollout_id,run_id,model_variant,quantization_backend,quantization_method,language_model_loaded_in_8bit,task_index,task_name,task_instruction,trial_index,initial_state_id,rollout_seed,success,timeout,termination_reason,episode_steps,steps_to_success,episode_time_seconds,inference_calls,actions_generated,actions_executed,replan_count,avg_inference_latency_ms,p95_inference_latency_ms,avg_amortized_inference_ms_per_action,avg_environment_step_latency_ms,p95_environment_step_latency_ms,avg_end_to_end_latency_ms,p95_end_to_end_latency_ms,avg_amortized_end_to_end_ms_per_action,control_frequency_hz,peak_vram_allocated_gb,peak_vram_reserved_gb,invalid_action_count,zero_equivalent_arm_action_count,zero_equivalent_full_noop_count,repeated_action_count,repeated_chunk_count,max_consecutive_zero_equivalent_actions,max_consecutive_repeated_chunks,collapse_warning_count,automatic_failure_reason,failure_detail,manual_failure_reason,manual_failure_note,video_path,started_at,finished_at
task_02_trial_038,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,38,38,2080,True,False,success,250,250,11.302915,32,256,250,31,192.80547578819096,200.96565084531903,24.679100900888443,12.444687880575657,14.304202515631914,319.3545702379197,335.2088703773916,40.87738499045372,24.46340440401299,9.24790334701538,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_02_trial_038.mp4,2026-07-28T20:33:51.269104+00:00,2026-07-28T20:34:02.572754+00:00
task_02_trial_039,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,39,39,2081,True,False,success,220,220,9.981097,28,224,220,27,193.01241456664033,200.3414187580347,24.56521639939059,12.336427794600075,14.188935980200768,319.1158277913928,332.0019019767642,40.61474171890454,24.621601853854457,9.24790334701538,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_02_trial_039.mp4,2026-07-28T20:34:02.574580+00:00,2026-07-28T20:34:12.556379+00:00
task_02_trial_040,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,40,40,2082,True,False,success,266,266,12.522659,34,272,266,33,206.8856719552594,271.24005891382694,26.444033257439173,12.913461900631289,17.998510040342808,338.71058922480137,414.1626926138997,43.29383471294453,23.097977036000636,9.24790334701538,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_02_trial_040.mp4,2026-07-28T20:34:12.558058+00:00,2026-07-28T20:34:25.081498+00:00
task_02_trial_041,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,41,41,2083,True,False,success,238,238,10.856338,30,240,238,29,197.77489819874367,205.36095825955272,24.92960901664836,12.492006668085311,14.741759002208667,326.8446118881305,339.22761399298906,41.19890065816771,24.272492324421993,9.247903823852539,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_02_trial_041.mp4,2026-07-28T20:34:25.083382+00:00,2026-07-28T20:34:35.940459+00:00
task_02_trial_042,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,42,42,2084,True,False,success,243,243,11.277108,31,248,243,30,197.64508865773678,206.217628903687,25.213982503661892,12.754485976916772,18.717921525239944,328.1361234764899,341.43148455768824,41.86098694556044,23.888591095582253,9.24790334701538,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_02_trial_042.mp4,2026-07-28T20:34:35.942628+00:00,2026-07-28T20:34:47.220423+00:00
task_02_trial_043,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,43,43,2085,True,False,success,245,245,11.20404,31,248,245,30,200.6135290909198,208.76798499375582,25.38375266048373,12.508357757208298,14.743534103035925,329.462350436276,348.6622115597129,41.68707291234513,23.988251756190394,9.24790334701538,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_02_trial_043.mp4,2026-07-28T20:34:47.222628+00:00,2026-07-28T20:34:58.427409+00:00
task_02_trial_044,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,44,44,2086,True,False,success,252,252,11.535316,32,256,252,31,199.77176643442363,210.1923706009984,25.367843356752207,12.465199492576103,13.972295261919497,328.52252677548677,341.94504637271166,41.71714625720467,23.97095893939047,9.247903823852539,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_02_trial_044.mp4,2026-07-28T20:34:58.429500+00:00,2026-07-28T20:35:09.965638+00:00
task_02_trial_045,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,45,45,2087,True,False,success,234,234,10.795277,30,240,234,29,196.96964658796787,203.73485488817096,25.252518793329216,12.398675362714846,14.110108092427254,323.58853661765653,334.5160163938999,41.48570982277648,24.10468578871899,9.24790334701538,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_02_trial_045.mp4,2026-07-28T20:35:09.967597+00:00,2026-07-28T20:35:20.763615+00:00
task_02_trial_046,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,46,46,2088,True,False,success,254,254,12.18706,32,256,254,31,212.4919691705145,274.962236918509,26.77064178526167,13.1580311013019,19.477819371968504,348.25910039944574,448.3922633342445,43.87516225504828,22.79193850468188,9.247902870178223,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_02_trial_046.mp4,2026-07-28T20:35:20.765592+00:00,2026-07-28T20:35:32.953346+00:00
task_02_trial_047,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,47,47,2089,True,False,success,243,243,10.874714,31,248,243,30,194.8548334860994,202.0908361300826,24.858024024975645,12.337895869104951,13.957968167960644,320.0814583969693,336.8509327992797,40.83343707944876,24.489733696781904,9.247902870178223,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_02_trial_047.mp4,2026-07-28T20:35:32.955409+00:00,2026-07-28T20:35:43.830845+00:00
task_02_trial_048,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,48,48,2090,True,False,success,247,247,10.95488,31,248,247,30,193.79952573968518,201.47005189210176,24.32301740052729,12.532462362154776,14.136200584471226,322.57359781332553,334.4674361869693,40.48494547454693,24.70053962722278,9.247903823852539,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_02_trial_048.mp4,2026-07-28T20:35:43.832883+00:00,2026-07-28T20:35:54.788569+00:00
task_02_trial_049,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,turn on the stove and put the moka pot on it,49,49,2091,True,False,success,251,251,11.261652,32,256,251,31,194.57654299912974,201.61775611341,24.806571219012557,12.29881630297676,14.009402133524418,319.8578654555604,337.01366102322936,40.778692010270646,24.522610969183045,9.247904300689697,9.66796875,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_02_trial_049.mp4,2026-07-28T20:35:54.790584+00:00,2026-07-28T20:36:06.052975+00:00
task_03_trial_000,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,0,0,3042,True,False,success,218,218,10.613171,28,224,218,27,194.39104944467545,202.26569417864084,24.967657726839047,12.645494833656954,15.052449144423003,321.5936021214085,339.10292526707053,41.305600272474486,24.209792217119453,9.250595092773438,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_000.mp4,2026-07-28T20:36:07.660929+00:00,2026-07-28T20:36:18.274790+00:00
task_03_trial_001,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,1,1,3043,True,False,success,207,207,10.042853,26,208,207,25,193.31493257330015,199.144899379462,24.28110264205702,12.708087591229429,15.56725464761257,323.5764238410271,336.38813765719533,40.64244937133674,24.604816281207064,9.250596523284912,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_001.mp4,2026-07-28T20:36:18.276918+00:00,2026-07-28T20:36:28.320423+00:00
task_03_trial_002,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,2,2,3044,True,False,success,286,286,13.950736,36,288,286,35,197.9562064839734,203.92978424206376,24.91756445252812,14.38101689116313,20.706746261566877,343.190246520357,373.8403972238302,43.19877228927571,23.148806019384367,9.250595569610596,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_002.mp4,2026-07-28T20:36:28.322257+00:00,2026-07-28T20:36:42.273822+00:00
task_03_trial_003,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,3,3,3045,True,False,success,204,204,10.318056,26,208,204,25,197.80215413237994,205.7344140484929,25.210078467852345,12.992589834931435,17.52230217680335,330.8332012249873,351.3908153399825,42.165015842400344,23.716343514198776,9.250596046447754,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_003.mp4,2026-07-28T20:36:42.275925+00:00,2026-07-28T20:36:52.594717+00:00
task_03_trial_004,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,4,4,3046,True,False,success,228,228,11.466169,29,232,228,28,202.42813743393998,207.45979249477386,25.747438533264294,12.709686132311298,15.675371885299676,332.13193862345713,353.84769812226295,42.244851842457265,23.671523425606427,9.25059461593628,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_004.mp4,2026-07-28T20:36:52.596850+00:00,2026-07-28T20:37:04.063718+00:00
task_03_trial_005,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,5,5,3047,True,False,success,207,207,10.315519,26,208,207,25,203.00233335449144,206.37430297210813,25.497877619404722,12.552381893574903,14.34302683919668,333.4458010414472,344.68364669010043,41.88208129023008,23.876559358889168,9.250595092773438,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_005.mp4,2026-07-28T20:37:04.065665+00:00,2026-07-28T20:37:14.381855+00:00
task_03_trial_006,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,6,6,3048,True,False,success,211,211,11.155566,27,216,211,26,213.75297237601546,262.05122750252485,27.352276086030415,13.635983169785042,21.747158840298653,352.3803821730393,456.58669732511044,45.091328524512136,22.177213063402846,9.250595092773438,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_006.mp4,2026-07-28T20:37:14.383981+00:00,2026-07-28T20:37:25.540393+00:00
task_03_trial_007,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,7,7,3049,True,False,success,210,210,10.503829,27,216,210,26,194.1416772013461,199.2868635803461,24.961072783030215,12.599454447627068,14.933434780687088,321.8143453338632,341.1679083481431,41.37613011435384,24.168524152361194,9.250596046447754,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_007.mp4,2026-07-28T20:37:25.542505+00:00,2026-07-28T20:37:36.047093+00:00
task_03_trial_008,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,8,8,3050,True,False,success,232,232,11.201959,29,232,232,28,195.39694616506839,203.18682305514812,24.424618270633548,12.431582765139897,14.89475779235363,324.3066610061917,342.0693051069975,40.53833262577396,24.66801013330794,9.250596046447754,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_008.mp4,2026-07-28T20:37:36.049278+00:00,2026-07-28T20:37:47.251949+00:00
task_03_trial_009,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,9,9,3051,True,False,success,227,227,11.072338,29,232,227,28,196.90829232848924,204.89146560430527,25.155684923022854,12.702449959280207,15.042213909327984,326.0558757545619,349.49801824986935,41.65471540476782,24.006885901938954,9.250596046447754,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_009.mp4,2026-07-28T20:37:47.253756+00:00,2026-07-28T20:37:58.326877+00:00
task_03_trial_010,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,10,10,3052,True,False,success,223,223,10.752719,28,224,223,27,195.8608102452542,205.72037808597088,24.59238873034582,12.462482324095586,14.676002413034439,324.89149551838636,338.36162285879254,40.79355100679291,24.51367864085872,9.250596046447754,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_010.mp4,2026-07-28T20:37:58.329005+00:00,2026-07-28T20:38:09.082418+00:00
task_03_trial_011,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,11,11,3053,True,False,success,254,254,12.196323,32,256,254,31,196.31539279362187,207.35995983704925,24.73264791100748,13.05432777529157,15.724160894751549,329.42975766491145,358.5953819565475,41.50296159557939,24.094666056470366,9.250596046447754,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_011.mp4,2026-07-28T20:38:09.084584+00:00,2026-07-28T20:38:21.281619+00:00
task_03_trial_012,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,12,12,3054,True,False,success,254,254,12.046104,32,256,254,31,194.365868344903,200.83207534626126,24.48703853164132,12.49656495528193,14.941884111613035,322.9934598202817,335.56728437542915,40.692089426177226,24.574801001904316,9.25059461593628,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_012.mp4,2026-07-28T20:38:21.283252+00:00,2026-07-28T20:38:33.330056+00:00
task_03_trial_013,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,13,13,3055,False,True,timeout,520,,23.948118,65,520,520,64,201.628013413686,209.10645723342896,25.20350167671075,13.884318634294546,19.036818202584982,342.9235615695898,374.50423315167427,42.86544519619873,23.32881404644035,9.250596523284912,9.712890625,0,0,0,0,0,0,0,0,timeout,"collapse_diagnostics={""zero_equivalent_arm_action_count"":0,""zero_equivalent_full_noop_count"":0,""repeated_action_count"":0,""repeated_chunk_count"":0,""max_consecutive_zero_equivalent_actions"":0,""max_consecutive_repeated_chunks"":0}",,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_013.mp4,2026-07-28T20:38:33.331941+00:00,2026-07-28T20:38:57.281040+00:00
task_03_trial_014,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,14,14,3056,True,False,success,223,223,11.213885,28,224,223,27,202.5476372135537,206.83548748493195,25.43199032277804,12.925420607953862,17.15742480009794,336.51460906756773,357.4870826676488,42.252955398618376,23.666983541527582,9.250595092773438,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_014.mp4,2026-07-28T20:38:57.284820+00:00,2026-07-28T20:39:08.499425+00:00
task_03_trial_015,df_06_01_lora_oft_int8_libero10_seed42_best_step100000,DF-04-03 LoRA+OFT INT8 Language Model,bitsandbytes,llm_int8,True,3,KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,put the black bowl in the bottom drawer of the cabinet and close it,15,15,3057,True,False,success,212,212,10.970232,27,216,212,26,206.21820794487442,232.38143138587475,26.263639691092497,13.091506902128458,17.78174620121717,340.054281676809,389.9090349674225,43.30880002487662,23.089995553457936,9.250596046447754,9.712890625,0,0,0,0,0,0,0,0,,,,,/root/autodl-tmp/openvla_efficiency_project/scripts/Simulation/DF-06-01 LoRA+OFT INT8/output/videos/task_03_trial_015.mp4,2026-07-28T20:39:08.502001+00:00,2026-07-28T20:39:19.473073+00:00
